job_id,source_job_id,skill_name,score,irrelevant
JT0086,86,新しい情報の応用力,3.432,0
JT0086,86,学習方法の選択・実践,3.205,0
JT0086,86,継続的観察と評価,3.364,0
JT0086,86,他者の反応の理解,3.818,0
JT0086,86,他者との調整,4.318,0
JT0086,86,説得,4.591,0
JT0086,86,交渉,4.318,0
JT0086,86,指導,3.568,0
JT0086,86,対人援助サービス,3.159,0
JT0086,86,複雑な問題解決,3.75,0
JT0086,86,要件分析（仕様作成）,4.114,0
JT0086,86,カスタマイズと開発,2.659,0
JT0086,86,道具、機器、設備の選択,3.591,0
JT0086,86,設置と設定,3.068,0
JT0086,86,プログラミング,1.864,0
JT0086,86,計器監視,2.432,0
JT0086,86,操作と制御,2.614,0
JT0086,86,保守点検,2.318,0
JT0086,86,故障等の原因特定,2.114,0
JT0086,86,修理,1.932,0
JT0086,86,クオリティチェック,2.636,0
JT0086,86,合理的な意思決定,3.341,0
JT0086,86,企業・組織の活動の分析,2.477,0
JT0086,86,企業・組織の活動の評価,2.25,0
JT0086,86,時間管理,3.614,0
JT0086,86,資金管理,3.25,0
JT0086,86,資材管理,2.932,0
JT0086,86,人材管理,2.636,0
JT0087,87,読解力,5.431,0
JT0087,87,傾聴力,3.828,0
JT0087,87,文章力,5.362,0
JT0087,87,説明力,4.397,0
JT0087,87,外国語を読む,5.914,0
JT0087,87,外国語を聞く,3.948,0
JT0087,87,外国語で書く,4.897,0
JT0087,87,外国語で話す,3.621,0
JT0087,87,数学的素養,2.138,0
JT0087,87,科学的素養,1.897,0
JT0087,87,論理と推論（批判的思考）,2.862,0
JT0087,87,新しい情報の応用力,3.259,0
JT0087,87,学習方法の選択・実践,3,0
JT0087,87,継続的観察と評価,2.483,0
JT0087,87,他者の反応の理解,2.793,0
JT0087,87,他者との調整,3.31,0
JT0087,87,説得,2.586,0
JT0087,87,交渉,2.5,0
JT0087,87,指導,2.448,0
JT0087,87,対人援助サービス,2.034,0
JT0087,87,複雑な問題解決,2.431,0
JT0087,87,要件分析（仕様作成）,2.345,0
JT0087,87,カスタマイズと開発,1.328,0
JT0087,87,道具、機器、設備の選択,2.259,0
JT0087,87,設置と設定,2.397,0
JT0087,87,プログラミング,1.121,0
JT0087,87,計器監視,0.931,0
JT0087,87,操作と制御,1.345,0
JT0087,87,保守点検,1.086,0
JT0087,87,故障等の原因特定,1.224,0
JT0087,87,修理,1.19,0
JT0087,87,クオリティチェック,2.741,0
JT0087,87,合理的な意思決定,1.81,0
JT0087,87,企業・組織の活動の分析,1.328,0
JT0087,87,企業・組織の活動の評価,1.172,0
JT0087,87,時間管理,3.276,0
JT0087,87,資金管理,1.845,0
JT0087,87,資材管理,1.707,0
JT0087,87,人材管理,1,0
JT0088,88,読解力,4.895,0
JT0088,88,傾聴力,5.368,0
JT0088,88,文章力,4.316,0
JT0088,88,説明力,4.842,0
JT0088,88,外国語を読む,5.474,0
JT0088,88,外国語を聞く,5.526,0
JT0088,88,外国語で書く,4.605,0
JT0088,88,外国語で話す,5.737,0
JT0088,88,数学的素養,2.474,0
JT0088,88,科学的素養,2.105,0
JT0088,88,論理と推論（批判的思考）,3.105,0
JT0088,88,新しい情報の応用力,3.895,0
JT0088,88,学習方法の選択・実践,3.395,0
JT0088,88,継続的観察と評価,3.289,0
JT0088,88,他者の反応の理解,4.079,0
JT0088,88,他者との調整,3.632,0
JT0088,88,説得,3.132,0
JT0088,88,交渉,3.079,0
JT0088,88,指導,2.842,0
JT0088,88,対人援助サービス,3.868,0
JT0088,88,複雑な問題解決,2.868,0
JT0088,88,要件分析（仕様作成）,2.026,0
JT0088,88,カスタマイズと開発,1.684,0
JT0088,88,道具、機器、設備の選択,1.684,0
JT0088,88,設置と設定,1.605,0
JT0088,88,プログラミング,0.974,0
JT0088,88,計器監視,0.895,0
JT0088,88,操作と制御,1.132,0
JT0088,88,保守点検,1.026,0
JT0088,88,故障等の原因特定,1.132,0
JT0088,88,修理,1,0
JT0088,88,クオリティチェック,1.711,0
JT0088,88,合理的な意思決定,1.553,0
JT0088,88,企業・組織の活動の分析,1.553,0
JT0088,88,企業・組織の活動の評価,1.447,0
JT0088,88,時間管理,3,0
JT0088,88,資金管理,1.579,0
JT0088,88,資材管理,1.105,0
JT0088,88,人材管理,1.105,0
JT0089,89,読解力,5.712,0
JT0089,89,傾聴力,5.949,0
JT0089,89,文章力,5.712,0
JT0089,89,説明力,5.644,0
JT0089,89,外国語を読む,2.407,0
JT0089,89,外国語を聞く,1.712,0
JT0089,89,外国語で書く,1.746,0
JT0089,89,外国語で話す,1.712,0
JT0089,89,数学的素養,2.814,0
JT0089,89,科学的素養,2.271,0
JT0089,89,論理と推論（批判的思考）,5.169,0
JT0089,89,新しい情報の応用力,4.644,0
JT0089,89,学習方法の選択・実践,4.39,0
JT0089,89,継続的観察と評価,4.407,0
JT0089,89,他者の反応の理解,4.915,0
JT0089,89,他者との調整,4.983,0
JT0089,89,説得,5.458,0
JT0089,89,交渉,5.576,0
JT0089,89,指導,4.441,0
JT0089,89,対人援助サービス,4.712,0
JT0089,89,複雑な問題解決,4.949,0
JT0089,89,要件分析（仕様作成）,3.525,0
JT0089,89,カスタマイズと開発,2.593,0
JT0089,89,道具、機器、設備の選択,2.695,0
JT0089,89,設置と設定,2.593,0
JT0089,89,プログラミング,1.593,0
JT0089,89,計器監視,1.441,0
JT0089,89,操作と制御,1.814,0
JT0089,89,保守点検,1.237,0
JT0089,89,故障等の原因特定,1.492,0
JT0089,89,修理,1.339,0
JT0089,89,クオリティチェック,1.932,0
JT0089,89,合理的な意思決定,4.542,0
JT0089,89,企業・組織の活動の分析,3.661,0
JT0089,89,企業・組織の活動の評価,3.593,0
JT0089,89,時間管理,4.322,0
JT0089,89,資金管理,3.559,0
JT0089,89,資材管理,2.254,0
JT0089,89,人材管理,3.102,0
JT0090,90,読解力,5.444,0
JT0090,90,傾聴力,5.685,0
JT0090,90,文章力,5.389,0
JT0090,90,説明力,5.5,0
JT0090,90,外国語を読む,3.556,0
JT0090,90,外国語を聞く,2.944,0
JT0090,90,外国語で書く,2.963,0
JT0090,90,外国語で話す,2.759,0
JT0090,90,数学的素養,3.481,0
JT0090,90,科学的素養,1.907,0
JT0090,90,論理と推論（批判的思考）,4.778,0
JT0090,90,新しい情報の応用力,4.537,0
JT0090,90,学習方法の選択・実践,4.13,0
JT0090,90,継続的観察と評価,4.722,0
JT0090,90,他者の反応の理解,4.481,0
JT0090,90,他者との調整,4.833,0
JT0090,90,説得,4.926,0
JT0090,90,交渉,4.685,0
JT0090,90,指導,4.907,0
JT0090,90,対人援助サービス,3.722,0
JT0090,90,複雑な問題解決,4.667,0
JT0090,90,要件分析（仕様作成）,3.037,0
JT0090,90,カスタマイズと開発,2.722,0
JT0090,90,道具、機器、設備の選択,2.833,0
JT0090,90,設置と設定,2.5,0
JT0090,90,プログラミング,2.13,0
JT0090,90,計器監視,1.611,0
JT0090,90,操作と制御,1.759,0
JT0090,90,保守点検,1.315,0
JT0090,90,故障等の原因特定,1.407,0
JT0090,90,修理,1.13,0
JT0090,90,クオリティチェック,2.37,0
JT0090,90,合理的な意思決定,3.87,0
JT0090,90,企業・組織の活動の分析,4.204,0
JT0090,90,企業・組織の活動の評価,4.241,0
JT0090,90,時間管理,4.444,0
JT0090,90,資金管理,3.537,0
JT0090,90,資材管理,2.296,0
JT0090,90,人材管理,3.759,0
JT0091,91,読解力,5.804,0
JT0091,91,傾聴力,5.522,0
JT0091,91,文章力,5.891,0
JT0091,91,説明力,5.543,0
JT0091,91,外国語を読む,4.978,0
JT0091,91,外国語を聞く,2.978,0
JT0091,91,外国語で書く,3.783,0
JT0091,91,外国語で話す,2.848,0
JT0091,91,数学的素養,3.913,0
JT0091,91,科学的素養,4.37,0
JT0091,91,論理と推論（批判的思考）,5.065,0
JT0091,91,新しい情報の応用力,5.065,0
JT0091,91,学習方法の選択・実践,4.043,0
JT0091,91,継続的観察と評価,3.891,0
JT0091,91,他者の反応の理解,3.826,0
JT0091,91,他者との調整,3.826,0
JT0091,91,説得,4,0
JT0091,91,交渉,3.957,0
JT0091,91,指導,3.87,0
JT0091,91,対人援助サービス,3.522,0
JT0091,91,複雑な問題解決,4.435,0
JT0091,91,要件分析（仕様作成）,3.978,0
JT0091,91,カスタマイズと開発,3.239,0
JT0091,91,道具、機器、設備の選択,2.783,0
JT0091,91,設置と設定,2.348,0
JT0091,91,プログラミング,1.826,0
JT0091,91,計器監視,1.783,0
JT0091,91,操作と制御,1.848,0
JT0091,91,保守点検,1.413,0
JT0091,91,故障等の原因特定,1.63,0
JT0091,91,修理,1.348,0
JT0091,91,クオリティチェック,2.065,0
JT0091,91,合理的な意思決定,3.174,0
JT0091,91,企業・組織の活動の分析,2.804,0
JT0091,91,企業・組織の活動の評価,2.587,0
JT0091,91,時間管理,3.87,0
JT0091,91,資金管理,2.239,0
JT0091,91,資材管理,1.587,0
JT0091,91,人材管理,2.304,0
JT0092,92,読解力,4.968,0
JT0092,92,傾聴力,5.145,0
JT0092,92,文章力,4.468,0
JT0092,92,説明力,4.806,0
JT0092,92,外国語を読む,1.419,0
JT0092,92,外国語を聞く,1.081,0
JT0092,92,外国語で書く,0.935,0
JT0092,92,外国語で話す,0.887,0
JT0092,92,数学的素養,3.484,0
JT0092,92,科学的素養,1.21,0
JT0092,92,論理と推論（批判的思考）,3.935,0
JT0092,92,新しい情報の応用力,3.919,0
JT0092,92,学習方法の選択・実践,3.855,0
JT0092,92,継続的観察と評価,3.887,0
JT0092,92,他者の反応の理解,4.161,0
JT0092,92,他者との調整,4.161,0
JT0092,92,説得,4.258,0
JT0092,92,交渉,4.306,0
JT0092,92,指導,4.645,0
JT0092,92,対人援助サービス,3.565,0
JT0092,92,複雑な問題解決,4.032,0
JT0092,92,要件分析（仕様作成）,3.081,0
JT0092,92,カスタマイズと開発,2.323,0
JT0092,92,道具、機器、設備の選択,3.145,0
JT0092,92,設置と設定,2.645,0
JT0092,92,プログラミング,1.419,0
JT0092,92,計器監視,0.823,0
JT0092,92,操作と制御,1.629,0
JT0092,92,保守点検,1.097,0
JT0092,92,故障等の原因特定,1.435,0
JT0092,92,修理,1.21,0
JT0092,92,クオリティチェック,1.855,0
JT0092,92,合理的な意思決定,3.677,0
JT0092,92,企業・組織の活動の分析,3.306,0
JT0092,92,企業・組織の活動の評価,3.5,0
JT0092,92,時間管理,3.629,0
JT0092,92,資金管理,3.855,0
JT0092,92,資材管理,2.194,0
JT0092,92,人材管理,2.548,0
JT0093,93,読解力,4.69,0
JT0093,93,傾聴力,4.762,0
JT0093,93,文章力,5.167,0
JT0093,93,説明力,4.905,0
JT0093,93,外国語を読む,2.024,0
JT0093,93,外国語を聞く,1.833,0
JT0093,93,外国語で書く,1.833,0
JT0093,93,外国語で話す,1.762,0
JT0093,93,数学的素養,3.548,0
JT0093,93,科学的素養,2.19,0
JT0093,93,論理と推論（批判的思考）,3.929,0
JT0093,93,新しい情報の応用力,3.881,0
JT0093,93,学習方法の選択・実践,3.738,0
JT0093,93,継続的観察と評価,4.095,0
JT0093,93,他者の反応の理解,3.786,0
JT0093,93,他者との調整,3.667,0
JT0093,93,説得,3.69,0
JT0093,93,交渉,4.119,0
JT0093,93,指導,3.595,0
JT0093,93,対人援助サービス,2.905,0
JT0093,93,複雑な問題解決,3.833,0
JT0093,93,要件分析（仕様作成）,3.738,0
JT0093,93,カスタマイズと開発,2.738,0
JT0093,93,道具、機器、設備の選択,2.881,0
JT0093,93,設置と設定,2.667,0
JT0093,93,プログラミング,1.857,0
JT0093,93,計器監視,1.857,0
JT0093,93,操作と制御,2.262,0
JT0093,93,保守点検,2.143,0
JT0093,93,故障等の原因特定,1.976,0
JT0093,93,修理,2.19,0
JT0093,93,クオリティチェック,2.81,0
JT0093,93,合理的な意思決定,3.429,0
JT0093,93,企業・組織の活動の分析,2.786,0
JT0093,93,企業・組織の活動の評価,3.143,0
JT0093,93,時間管理,3.429,0
JT0093,93,資金管理,2.976,0
JT0093,93,資材管理,2.5,0
JT0093,93,人材管理,2.571,0
JT0094,94,読解力,5.148,0
JT0094,94,傾聴力,4.704,0
JT0094,94,文章力,5.222,0
JT0094,94,説明力,5.333,0
JT0094,94,外国語を読む,2.741,0
JT0094,94,外国語を聞く,2.333,0
JT0094,94,外国語で書く,2.259,0
JT0094,94,外国語で話す,2.185,0
JT0094,94,数学的素養,4.556,0
JT0094,94,科学的素養,4.556,0
JT0094,94,論理と推論（批判的思考）,4.407,0
JT0094,94,新しい情報の応用力,4.481,0
JT0094,94,学習方法の選択・実践,4.148,0
JT0094,94,継続的観察と評価,4.222,0
JT0094,94,他者の反応の理解,3.926,0
JT0094,94,他者との調整,3.63,0
JT0094,94,説得,3.852,0
JT0094,94,交渉,3.185,0
JT0094,94,指導,3.963,0
JT0094,94,対人援助サービス,3.37,0
JT0094,94,複雑な問題解決,3.889,0
JT0094,94,要件分析（仕様作成）,3.556,0
JT0094,94,カスタマイズと開発,3.333,0
JT0094,94,道具、機器、設備の選択,2.926,0
JT0094,94,設置と設定,2.667,0
JT0094,94,プログラミング,2.667,0
JT0094,94,計器監視,3.519,0
JT0094,94,操作と制御,3.111,0
JT0094,94,保守点検,2.481,0
JT0094,94,故障等の原因特定,2.259,0
JT0094,94,修理,2.222,0
JT0094,94,クオリティチェック,2.519,0
JT0094,94,合理的な意思決定,2.963,0
JT0094,94,企業・組織の活動の分析,3.222,0
JT0094,94,企業・組織の活動の評価,2.667,0
JT0094,94,時間管理,3.556,0
JT0094,94,資金管理,1.889,0
JT0094,94,資材管理,1.926,0
JT0094,94,人材管理,2.37,0
JT0095,95,読解力,3.273,0
JT0095,95,傾聴力,3.582,0
JT0095,95,文章力,3.236,0
JT0095,95,説明力,3.473,0
JT0095,95,外国語を読む,0.891,0
JT0095,95,外国語を聞く,0.982,0
JT0095,95,外国語で書く,0.673,0
JT0095,95,外国語で話す,0.691,0
JT0095,95,数学的素養,2.473,0
JT0095,95,科学的素養,2.018,0
JT0095,95,論理と推論（批判的思考）,2.509,0
JT0095,95,新しい情報の応用力,2.673,0
JT0095,95,学習方法の選択・実践,2.582,0
JT0095,95,継続的観察と評価,2.964,0
JT0095,95,他者の反応の理解,2.873,0
JT0095,95,他者との調整,3.164,0
JT0095,95,説得,2.873,0
JT0095,95,交渉,2.764,0
JT0095,95,指導,3.309,0
JT0095,95,対人援助サービス,2.691,0
JT0095,95,複雑な問題解決,2.855,0
JT0095,95,要件分析（仕様作成）,2.527,0
JT0095,95,カスタマイズと開発,2.109,0
JT0095,95,道具、機器、設備の選択,3.145,0
JT0095,95,設置と設定,2.927,0
JT0095,95,プログラミング,1.618,0
JT0095,95,計器監視,3.382,0
JT0095,95,操作と制御,3.345,0
JT0095,95,保守点検,3.327,0
JT0095,95,故障等の原因特定,3.564,0
JT0095,95,修理,3.582,0
JT0095,95,クオリティチェック,2.836,0
JT0095,95,合理的な意思決定,2.618,0
JT0095,95,企業・組織の活動の分析,2.345,0
JT0095,95,企業・組織の活動の評価,2.073,0
JT0095,95,時間管理,2.818,0
JT0095,95,資金管理,2.036,0
JT0095,95,資材管理,2.255,0
JT0095,95,人材管理,2.127,0
JT0096,96,読解力,2.462,0
JT0096,96,傾聴力,3.192,0
JT0096,96,文章力,2.096,0
JT0096,96,説明力,2.769,0
JT0096,96,外国語を読む,0.731,0
JT0096,96,外国語を聞く,0.788,0
JT0096,96,外国語で書く,0.5,1
JT0096,96,外国語で話す,0.731,0
JT0096,96,数学的素養,1.5,0
JT0096,96,科学的素養,0.846,0
JT0096,96,論理と推論（批判的思考）,1.904,0
JT0096,96,新しい情報の応用力,2.038,0
JT0096,96,学習方法の選択・実践,1.846,0
JT0096,96,継続的観察と評価,2.231,0
JT0096,96,他者の反応の理解,2.596,0
JT0096,96,他者との調整,2.308,0
JT0096,96,説得,2.212,0
JT0096,96,交渉,2.192,0
JT0096,96,指導,2.327,0
JT0096,96,対人援助サービス,2.558,0
JT0096,96,複雑な問題解決,1.942,0
JT0096,96,要件分析（仕様作成）,1.577,0
JT0096,96,カスタマイズと開発,1.135,0
JT0096,96,道具、機器、設備の選択,1.673,0
JT0096,96,設置と設定,1.385,0
JT0096,96,プログラミング,0.5,0
JT0096,96,計器監視,1.327,0
JT0096,96,操作と制御,1.577,0
JT0096,96,保守点検,1.885,0
JT0096,96,故障等の原因特定,1.731,0
JT0096,96,修理,1.654,0
JT0096,96,クオリティチェック,1.365,0
JT0096,96,合理的な意思決定,1.538,0
JT0096,96,企業・組織の活動の分析,1.365,0
JT0096,96,企業・組織の活動の評価,1.115,0
JT0096,96,時間管理,2.192,0
JT0096,96,資金管理,1.173,0
JT0096,96,資材管理,1.173,0
JT0096,96,人材管理,1.096,0
JT0097,97,読解力,2.017,0
JT0097,97,傾聴力,2.367,0
JT0097,97,文章力,1.95,0
JT0097,97,説明力,2.367,0
JT0097,97,外国語を読む,0.4,1
JT0097,97,外国語を聞く,0.333,1
JT0097,97,外国語で書く,0.267,1
JT0097,97,外国語で話す,0.25,1
JT0097,97,数学的素養,0.8,0
JT0097,97,科学的素養,0.683,0
JT0097,97,論理と推論（批判的思考）,1.317,0
JT0097,97,新しい情報の応用力,1.533,0
JT0097,97,学習方法の選択・実践,1.6,0
JT0097,97,継続的観察と評価,1.65,0
JT0097,97,他者の反応の理解,1.883,0
JT0097,97,他者との調整,1.517,0
JT0097,97,説得,1.3,0
JT0097,97,交渉,1.467,0
JT0097,97,指導,2.433,0
JT0097,97,対人援助サービス,1.633,0
JT0097,97,複雑な問題解決,1.65,0
JT0097,97,要件分析（仕様作成）,0.967,0
JT0097,97,カスタマイズと開発,0.85,0
JT0097,97,道具、機器、設備の選択,1.967,0
JT0097,97,設置と設定,1.25,0
JT0097,97,プログラミング,0.483,1
JT0097,97,計器監視,0.783,0
JT0097,97,操作と制御,0.967,0
JT0097,97,保守点検,1.333,0
JT0097,97,故障等の原因特定,1.5,0
JT0097,97,修理,1.467,0
JT0097,97,クオリティチェック,0.967,0
JT0097,97,合理的な意思決定,1.233,0
JT0097,97,企業・組織の活動の分析,1.083,0
JT0097,97,企業・組織の活動の評価,0.833,0
JT0097,97,時間管理,1.75,0
JT0097,97,資金管理,0.517,0
JT0097,97,資材管理,1.25,0
JT0097,97,人材管理,1,0
JT0098,98,読解力,2.333,0
JT0098,98,傾聴力,2.63,0
JT0098,98,文章力,2.185,0
JT0098,98,説明力,2.667,0
JT0098,98,外国語を読む,0.852,0
JT0098,98,外国語を聞く,0.741,0
JT0098,98,外国語で書く,0.333,0
JT0098,98,外国語で話す,0.593,0
JT0098,98,数学的素養,1.63,0
JT0098,98,科学的素養,1.481,0
JT0098,98,論理と推論（批判的思考）,1.889,0
JT0098,98,新しい情報の応用力,2.148,0
JT0098,98,学習方法の選択・実践,2,0
JT0098,98,継続的観察と評価,2.63,0
JT0098,98,他者の反応の理解,2.815,0
JT0098,98,他者との調整,2.815,0
JT0098,98,説得,2.444,0
JT0098,98,交渉,2.148,0
JT0098,98,指導,3.37,0
JT0098,98,対人援助サービス,2.111,0
JT0098,98,複雑な問題解決,2.259,0
JT0098,98,要件分析（仕様作成）,2.111,0
JT0098,98,カスタマイズと開発,1.333,0
JT0098,98,道具、機器、設備の選択,2.556,0
JT0098,98,設置と設定,2,0
JT0098,98,プログラミング,0.926,0
JT0098,98,計器監視,1.704,0
JT0098,98,操作と制御,1.593,0
JT0098,98,保守点検,2.815,0
JT0098,98,故障等の原因特定,2.444,0
JT0098,98,修理,2.889,0
JT0098,98,クオリティチェック,2.185,0
JT0098,98,合理的な意思決定,2,0
JT0098,98,企業・組織の活動の分析,1.926,0
JT0098,98,企業・組織の活動の評価,1.741,0
JT0098,98,時間管理,2.741,0
JT0098,98,資金管理,0.852,0
JT0098,98,資材管理,1.37,0
JT0098,98,人材管理,2.185,0
JT0099,99,読解力,3.649,0
JT0099,99,傾聴力,4.088,0
JT0099,99,文章力,3.158,0
JT0099,99,説明力,3.263,0
JT0099,99,外国語を読む,1.526,0
JT0099,99,外国語を聞く,1.228,0
JT0099,99,外国語で書く,1.211,0
JT0099,99,外国語で話す,1.211,0
JT0099,99,数学的素養,1.912,0
JT0099,99,科学的素養,1.421,0
JT0099,99,論理と推論（批判的思考）,1.965,0
JT0099,99,新しい情報の応用力,2.684,0
JT0099,99,学習方法の選択・実践,2.246,0
JT0099,99,継続的観察と評価,2.316,0
JT0099,99,他者の反応の理解,3.053,0
JT0099,99,他者との調整,2.772,0
JT0099,99,説得,2.368,0
JT0099,99,交渉,2.614,0
JT0099,99,指導,3.088,0
JT0099,99,対人援助サービス,2.456,0
JT0099,99,複雑な問題解決,2.614,0
JT0099,99,要件分析（仕様作成）,2,0
JT0099,99,カスタマイズと開発,1.912,0
JT0099,99,道具、機器、設備の選択,3,0
JT0099,99,設置と設定,1.947,0
JT0099,99,プログラミング,0.825,0
JT0099,99,計器監視,1.333,0
JT0099,99,操作と制御,1.526,0
JT0099,99,保守点検,1.649,0
JT0099,99,故障等の原因特定,1.947,0
JT0099,99,修理,1.982,0
JT0099,99,クオリティチェック,2.491,0
JT0099,99,合理的な意思決定,2.246,0
JT0099,99,企業・組織の活動の分析,1.807,0
JT0099,99,企業・組織の活動の評価,1.895,0
JT0099,99,時間管理,2.667,0
JT0099,99,資金管理,2.158,0
JT0099,99,資材管理,2.158,0
JT0099,99,人材管理,2.175,0
JT0100,100,読解力,3.273,0
JT0100,100,傾聴力,3.745,0
JT0100,100,文章力,2.8,0
JT0100,100,説明力,3.345,0
JT0100,100,外国語を読む,0.764,0
JT0100,100,外国語を聞く,0.691,0
JT0100,100,外国語で書く,0.527,0
JT0100,100,外国語で話す,0.745,0
JT0100,100,数学的素養,1.655,0
JT0100,100,科学的素養,1.145,0
JT0100,100,論理と推論（批判的思考）,1.836,0
JT0100,100,新しい情報の応用力,3.145,0
JT0100,100,学習方法の選択・実践,2.364,0
JT0100,100,継続的観察と評価,2.636,0
JT0100,100,他者の反応の理解,3.255,0
JT0100,100,他者との調整,2.964,0
JT0100,100,説得,2.764,0
JT0100,100,交渉,2.8,0
JT0100,100,指導,3.455,0
JT0100,100,対人援助サービス,2.564,0
JT0100,100,複雑な問題解決,2.545,0
JT0100,100,要件分析（仕様作成）,1.945,0
JT0100,100,カスタマイズと開発,2.145,0
JT0100,100,道具、機器、設備の選択,2.927,0
JT0100,100,設置と設定,2.055,0
JT0100,100,プログラミング,1.145,0
JT0100,100,計器監視,1.327,0
JT0100,100,操作と制御,1.745,0
JT0100,100,保守点検,1.745,0
JT0100,100,故障等の原因特定,1.909,0
JT0100,100,修理,2.255,0
JT0100,100,クオリティチェック,2.164,0
JT0100,100,合理的な意思決定,2.455,0
JT0100,100,企業・組織の活動の分析,2.109,0
JT0100,100,企業・組織の活動の評価,2.109,0
JT0100,100,時間管理,2.836,0
JT0100,100,資金管理,2.218,0
JT0100,100,資材管理,2.509,0
JT0100,100,人材管理,2.4,0
JT0101,101,読解力,3.023,0
JT0101,101,傾聴力,3.477,0
JT0101,101,文章力,2.659,0
JT0101,101,説明力,2.614,0
JT0101,101,外国語を読む,0.795,0
JT0101,101,外国語を聞く,0.773,0
JT0101,101,外国語で書く,0.5,0
JT0101,101,外国語で話す,0.614,0
JT0101,101,数学的素養,1.455,0
JT0101,101,科学的素養,0.682,0
JT0101,101,論理と推論（批判的思考）,2,0
JT0101,101,新しい情報の応用力,2.091,0
JT0101,101,学習方法の選択・実践,1.977,0
JT0101,101,継続的観察と評価,1.841,0
JT0101,101,他者の反応の理解,2.455,0
JT0101,101,他者との調整,2.068,0
JT0101,101,説得,2.386,0
JT0101,101,交渉,2.227,0
JT0101,101,指導,2.818,0
JT0101,101,対人援助サービス,1.909,0
JT0101,101,複雑な問題解決,1.909,0
JT0101,101,要件分析（仕様作成）,1.273,0
JT0101,101,カスタマイズと開発,1.205,0
JT0101,101,道具、機器、設備の選択,1.841,0
JT0101,101,設置と設定,1.432,0
JT0101,101,プログラミング,0.477,0
JT0101,101,計器監視,0.795,0
JT0101,101,操作と制御,0.909,0
JT0101,101,保守点検,1.318,0
JT0101,101,故障等の原因特定,1.409,0
JT0101,101,修理,1.318,0
JT0101,101,クオリティチェック,1.614,0
JT0101,101,合理的な意思決定,1.386,0
JT0101,101,企業・組織の活動の分析,1.477,0
JT0101,101,企業・組織の活動の評価,1.341,0
JT0101,101,時間管理,1.886,0
JT0101,101,資金管理,1.341,0
JT0101,101,資材管理,1.318,0
JT0101,101,人材管理,1.705,0
JT0102,102,読解力,2.5,0
JT0102,102,傾聴力,2.87,0
JT0102,102,文章力,2.167,0
JT0102,102,説明力,2.463,0
JT0102,102,外国語を読む,0.815,0
JT0102,102,外国語を聞く,0.778,0
JT0102,102,外国語で書く,0.759,0
JT0102,102,外国語で話す,0.796,0
JT0102,102,数学的素養,1.426,0
JT0102,102,科学的素養,0.87,0
JT0102,102,論理と推論（批判的思考）,1.685,0
JT0102,102,新しい情報の応用力,2.259,0
JT0102,102,学習方法の選択・実践,1.741,0
JT0102,102,継続的観察と評価,1.778,0
JT0102,102,他者の反応の理解,2.5,0
JT0102,102,他者との調整,1.926,0
JT0102,102,説得,2.019,0
JT0102,102,交渉,2.315,0
JT0102,102,指導,2.593,0
JT0102,102,対人援助サービス,2.222,0
JT0102,102,複雑な問題解決,2.037,0
JT0102,102,要件分析（仕様作成）,1.407,0
JT0102,102,カスタマイズと開発,1.444,0
JT0102,102,道具、機器、設備の選択,1.87,0
JT0102,102,設置と設定,1.87,0
JT0102,102,プログラミング,0.759,0
JT0102,102,計器監視,1.019,0
JT0102,102,操作と制御,1.463,0
JT0102,102,保守点検,1.537,0
JT0102,102,故障等の原因特定,1.667,0
JT0102,102,修理,1.611,0
JT0102,102,クオリティチェック,1.87,0
JT0102,102,合理的な意思決定,1.741,0
JT0102,102,企業・組織の活動の分析,1.741,0
JT0102,102,企業・組織の活動の評価,1.519,0
JT0102,102,時間管理,1.685,0
JT0102,102,資金管理,1.5,0
JT0102,102,資材管理,1.574,0
JT0102,102,人材管理,1.519,0
JT0103,103,読解力,2.963,0
JT0103,103,傾聴力,3.778,0
JT0103,103,文章力,2.815,0
JT0103,103,説明力,3.074,0
JT0103,103,外国語を読む,1.111,0
JT0103,103,外国語を聞く,1.241,0
JT0103,103,外国語で書く,1.037,0
JT0103,103,外国語で話す,1.148,0
JT0103,103,数学的素養,1.926,0
JT0103,103,科学的素養,1.222,0
JT0103,103,論理と推論（批判的思考）,2.13,0
JT0103,103,新しい情報の応用力,2.519,0
JT0103,103,学習方法の選択・実践,2.185,0
JT0103,103,継続的観察と評価,2.148,0
JT0103,103,他者の反応の理解,2.741,0
JT0103,103,他者との調整,2.481,0
JT0103,103,説得,2.407,0
JT0103,103,交渉,2.463,0
JT0103,103,指導,2.852,0
JT0103,103,対人援助サービス,2.407,0
JT0103,103,複雑な問題解決,2.352,0
JT0103,103,要件分析（仕様作成）,1.667,0
JT0103,103,カスタマイズと開発,1.648,0
JT0103,103,道具、機器、設備の選択,2.407,0
JT0103,103,設置と設定,1.907,0
JT0103,103,プログラミング,0.944,0
JT0103,103,計器監視,1.204,0
JT0103,103,操作と制御,1.519,0
JT0103,103,保守点検,1.815,0
JT0103,103,故障等の原因特定,2.093,0
JT0103,103,修理,2.315,0
JT0103,103,クオリティチェック,2.019,0
JT0103,103,合理的な意思決定,2.315,0
JT0103,103,企業・組織の活動の分析,2.056,0
JT0103,103,企業・組織の活動の評価,2.056,0
JT0103,103,時間管理,2.759,0
JT0103,103,資金管理,1.981,0
JT0103,103,資材管理,1.963,0
JT0103,103,人材管理,2.148,0
JT0104,104,読解力,3.203,0
JT0104,104,傾聴力,4.095,0
JT0104,104,文章力,2.946,0
